Unnamed: 0,Date,User,Tweet,Location,ppt,sentiment
925,2023-04-10 22:03:55.498507462,User_924,@bumiputra_nkri @arunariftan @allforo92306218 @antaz345 @cnnindonesia @mahdlarmy @jokowi @dennysiregar7 kamu sadark… https://t.co/65zbutlxw9,"Bekasi, Indonesia","['bumiputra', 'nkri', 'arunariftan', 'allforo92306218', 'antaz345', 'cnnindonesia', 'mahdlarmy', 'jokowi', 'dennysiregar7', 'kamu', 'sadark', 'https', 't', 'co', '65zbutlxw9']",negatif
926,2023-04-10 22:05:21.467661691,User_925,@ridlwandjogja @kumparan @luhutbinsarfans @karniilyas @kspgoid @jokowi @pak_jk @rosianna766hi @ridwankamil… https://t.co/fnico3gt1q,"Bekasi, Indonesia","['ridlwandjogja', 'kumpar', 'luhutbinsarfans', 'karniilyas', 'kspgoid', 'jokowi', 'pak', 'jk', 'rosianna766hi', 'ridwankamil', 'https', 't', 'co', 'fnico3gt1q']",netral
927,2023-04-10 22:06:47.436815920,User_926,"jokowi gas pol pemerataan pembangunan - indonesia resmi punya 37 provinsi
@jokowi https://t.co/zkpqo42rs8","Surabaya, Indonesia","['jokowi', 'gas', 'pol', 'perata', 'bangun', '-', 'indonesia', 'resmi', 'punya', '37', 'provinsi', 'jokowi', 'https', 't', 'co', 'zkpqo42rs8']",positif
928,2023-04-10 22:08:13.405970149,User_927,"@erickthohir @jokowi rakyat daaah muak dgn yg sprti ini
seakan2 merakyat tapi semua pada naik haaadeee","Bekasi, Indonesia","['erickthohir', 'jokowi', 'rakyat', 'daaah', 'muak', 'dgn', 'yg', 'sprti', 'seakan2', 'rakyat', 'semua', 'naik', 'haaadeee']",negatif
929,2023-04-10 22:09:39.375124378,User_928,@kementan @jokowi @syahrul_yl @kemensetnegri @kspgoid bisa didapat dimana itu vub nya min?,"Jakarta, Indonesia","['tan', 'jokowi', 'syahrul', 'yl', 'kemensetnegri', 'kspgoid', 'dapat', 'vub', 'nya', 'min']",netral
930,2023-04-10 22:11:05.344278606,User_929,"rt @hyang_wisnu: dorong potensi pasar, kominfo-agi cetak pengembang gim lokal
@kemkominfo terus bekerja sama dengan berbagai pihak untuk m…","Surabaya, Indonesia","['rt', 'hyang', 'wisnu', 'dorong', 'potensi', 'pasar', 'kominfo-agi', 'cetak', 'kembang', 'gim', 'lokal', 'kemkominfo', 'terus', 'kerja', 'sama', 'bagai', 'pihak', 'm']",positif
931,2023-04-10 22:12:31.313432835,User_930,@hyang_wisnu @kemkominfo @platejohnny @jokowi pemain gim indonesia menghabiskan mayoritas waktu bermain di ponsel p… https://t.co/8kdkwi8prl,"Jakarta, Indonesia","['hyang', 'wisnu', 'kemkominfo', 'platejohnny', 'jokowi', 'main', 'gim', 'indonesia', 'habis', 'mayoritas', 'waktu', 'main', 'ponsel', 'p', 'https', 't', 'co', '8kdkwi8prl']",positif
932,2023-04-10 22:13:57.282587064,User_931,@hyang_wisnu @kemkominfo @platejohnny @jokowi startup akan melakukan sesi coaching tambahan dan pertemuan rutin set… https://t.co/rvlwcpcjwu,"Bandung, Indonesia","['hyang', 'wisnu', 'kemkominfo', 'platejohnny', 'jokowi', 'startup', 'laku', 'sesi', 'coaching', 'tambah', 'temu', 'rutin', 'set', 'https', 't', 'co', 'rvlwcpcjwu']",positif
933,2023-04-10 22:15:23.251741293,User_932,"@kangerryudha @umyka___ @drsito3 @jokowi so iye luh, anjing.","Surabaya, Indonesia","['kangerryudha', 'umyka', 'drsito3', 'jokowi', 'so', 'iye', 'luh', 'anjing']",negatif
934,2023-04-10 22:16:49.220895522,User_933,rt @eka_harijanto: ppdb zonasi @kemdikbud_ri @pbpgri_official @darmaningtyas @iwanpranoto cc @jokowi https://t.co/enoahuewvs,"Bandung, Indonesia","['rt', 'eka', 'harijanto', 'ppdb', 'zonasi', 'kemdikbud', 'ri', 'pbpgri', 'official', 'darmaningtyas', 'iwanpranoto', 'cc', 'jokowi', 'https', 't', 'co', 'enoahuewvs']",positif
935,2023-04-10 22:18:15.190049751,User_934,"rt @keisauus: pencairan blt dana desa desa purwoasri dan wringinpitu
#tppjawatimur
#tppbanyuwangi
@jokowi @halimiskandarnu
@kemendespdtt
@…","Surabaya, Indonesia","['rt', 'keisauus', 'cair', 'blt', 'dana', 'desa', 'desa', 'purwoasri', 'wringinpitu', 'tppjawatimur', 'tppbanyuwangi', 'jokowi', 'halimiskandarnu', 'kemendespdtt']",positif
936,2023-04-10 22:19:41.159203980,User_935,rt @hendrahanifah: @democrazymedia kira2 partai apa yg bisa dibeli seperti itu ya? coba tolong jelaskan pa @jokowi,"Jakarta, Indonesia","['rt', 'hendrahanifah', 'democrazymedia', 'kira2', 'partai', 'apa', 'yg', 'beli', 'ya', 'coba', 'jelas', 'pa', 'jokowi']",netral
937,2023-04-10 22:21:07.128358208,User_936,@sandperantau @erickthohir @jokowi golput jalan ninjaku 🤣,"Surabaya, Indonesia","['sandperantau', 'erickthohir', 'jokowi', 'golput', 'jalan', 'ninjaku']",netral
938,2023-04-10 22:22:33.097512437,User_937,"hai, aku membagikan wisata dari aplikasi desa wisata nusantara @jokowi @halimiskandarnu @taufikmadjid71… https://t.co/surg3yrtta","Jakarta, Indonesia","['hai', 'aku', 'bagi', 'wisata', 'aplikasi', 'desa', 'wisata', 'nusantara', 'jokowi', 'halimiskandarnu', 'taufikmadjid71', 'https', 't', 'co', 'surg3yrtta']",positif
939,2023-04-10 22:23:59.066666666,User_938,@rinichan02 @jokowi jozzzzzzz 😎,"Surabaya, Indonesia","['rinichan02', 'jokowi', 'jozzzzzzz']",positif
940,2023-04-10 22:25:25.035820895,User_939,"rt @kitanks: ""saya minta semua menteri fokus bekerja. kalau menteri perdagangan ya urus yang paling penting seperti yang saya tugaskan kema…","Bandung, Indonesia","['rt', 'kitanks', 'saya', 'minta', 'semua', 'menteri', 'fokus', 'kerja', 'kalau', 'menteri', 'dagang', 'urus', 'paling', 'penting', 'tugas', 'kema']",positif
941,2023-04-10 22:26:51.004975124,User_940,"jokowi gas pol diplomasi internasional - negara g20 dimunta atasi ketimoangan investasi hijau
@jokowi https://t.co/zg7yoll2ko","Bekasi, Indonesia","['jokowi', 'gas', 'pol', 'diplomasi', 'internasional', '-', 'negara', 'g20', 'dimunta', 'atas', 'ketimoangan', 'investasi', 'hijau', 'jokowi', 'https', 't', 'co', 'zg7yoll2ko']",positif
942,2023-04-10 22:28:16.974129353,User_941,polri itu adalah pengungkap kebenaran dan kejahatan bukan jadi pembohong untuk menutupi kejahatan dan kebenaran li… https://t.co/ojafzknwiq,"Surabaya, Indonesia","['polri', 'ungkap', 'benar', 'jahat', 'bukan', 'jadi', 'bohong', 'tutup', 'jahat', 'benar', 'li', 'https', 't', 'co', 'ojafzknwiq']",positif
943,2023-04-10 22:29:42.943283582,User_942,@jokowi sampai kapan petani sawit dibiarkan menderita? apakah sampai jatuh miskin semua? jangan dikatakan tingkat k… https://t.co/9twsfsrh3p,"Surabaya, Indonesia","['jokowi', 'kapan', 'tani', 'sawit', 'biar', 'derita', 'jatuh', 'miskin', 'semua', 'jangan', 'kata', 'tingkat', 'k', 'https', 't', 'co', '9twsfsrh3p']",negatif
944,2023-04-10 22:31:08.912437810,User_943,@yaniarsim @jokowi yuuu ah 3 priode 😝,"Bekasi, Indonesia","['yaniarsim', 'jokowi', 'yuuu', 'ah', '3', 'priode']",positif
945,2023-04-10 22:32:34.881592039,User_944,@erickthohir @jokowi itu bukan cara membantu rakyat. tetapi cara supaya 3 periode.,"Bekasi, Indonesia","['erickthohir', 'jokowi', 'bukan', 'cara', 'bantu', 'rakyat', 'cara', '3', 'periode']",negatif
946,2023-04-10 22:34:00.850746268,User_945,@erickthohir @jokowi ada aqua?,"Bekasi, Indonesia","['erickthohir', 'jokowi', 'aqua']",netral
947,2023-04-10 22:35:26.819900497,User_946,@android_ak_47 rakyat indonesia siap penjarakan jokowi segera. @jokowi,"Bandung, Indonesia","['android', 'ak', '47', 'rakyat', 'indonesia', 'siap', 'penjara', 'jokowi', 'segera', 'jokowi']",negatif
948,2023-04-10 22:36:52.789054726,User_947,@gratisterbaik @by_blackangel @jokowi up,"Jakarta, Indonesia","['gratisterbaik', 'by', 'blackangel', 'jokowi', 'up']",netral
949,2023-04-10 22:38:18.758208955,User_948,"@jokowi pak president jokowi ,saya suka baca buku. https://t.co/mrun9kjhe1","Jakarta, Indonesia","['jokowi', 'pak', 'president', 'jokowi', 'saya', 'suka', 'baca', 'buku', 'https', 't', 'co', 'mrun9kjhe1']",positif
950,2023-04-10 22:39:44.727363184,User_949,@antros21 @elutong @jokowi mungkin dia menganggap rakyat disini mah cemen gak bakal berani seperti disana.,"Bekasi, Indonesia","['antros21', 'elutong', 'jokowi', 'mungkin', 'anggap', 'rakyat', 'sini', 'mah', 'cemen', 'gak', 'bakal', 'berani', 'sana']",negatif
951,2023-04-10 22:41:10.696517412,User_950,@antonnbnj1 @benzohar19 @mskaban3 @jokowi nah mrk kan emg boneka nya sana bro.,"Bekasi, Indonesia","['antonnbnj1', 'benzohar19', 'mskaban3', 'jokowi', 'nah', 'mrk', 'kan', 'emg', 'boneka', 'nya', 'sana', 'bro']",negatif
952,2023-04-10 22:42:36.665671641,User_951,rt @__rismawidiono_: gubernur jawa tengah @ganjarpranowo satu suara dengan perintah presiden @jokowi terkait penggunaan masker di luar ruan…,"Bandung, Indonesia","['rt', 'rismawidiono', 'gubernur', 'jawa', 'tengah', 'ganjarpranowo', 'satu', 'suara', 'perintah', 'presiden', 'jokowi', 'kait', 'guna', 'masker', 'luar', 'ruan']",positif
953,2023-04-10 22:44:02.634825870,User_952,@kemkominfo buktikan kemampuan kalian dibidang digital.. tutup semua judi online yang beredar marak di indonesia..… https://t.co/rfjnxjnhld,"Bekasi, Indonesia","['kemkominfo', 'bukti', 'mampu', 'kalian', 'bidang', 'digital', 'tutup', 'semua', 'judi', 'online', 'edar', 'marak', 'indonesia', 'https', 't', 'co', 'rfjnxjnhld']",positif
954,2023-04-10 22:45:28.603980099,User_953,"rt @sirajapadoha: presiden @jokowi.
air adalah kunci bagi ketahanan pangan, kemandirian pangan dan kedaulatan pangan.
karena itulah, kita…","Bandung, Indonesia","['rt', 'sirajapadoha', 'presiden', 'jokowi', 'air', 'kunci', 'tahan', 'pangan', 'mandiri', 'pangan', 'daulat', 'pangan', 'itu', 'kita']",positif
955,2023-04-10 22:46:54.573134328,User_954,@ronaldlampard8 indonesia makin kereeen !! trims pak @jokowi ! 👍😎😎👍,"Jakarta, Indonesia","['ronaldlampard8', 'indonesia', 'makin', 'kereeen', 'trims', 'pak', 'jokowi']",positif
956,2023-04-10 22:48:20.542288557,User_955,@eka_harijanto @kemdikbud_ri @darmaningtyas @iwanpranoto @jokowi terdapat beberapa catatan dan pengaduan terkait pp… https://t.co/f3zz3qsrwg,"Bekasi, Indonesia","['eka', 'harijanto', 'kemdikbud', 'ri', 'darmaningtyas', 'iwanpranoto', 'jokowi', 'dapat', 'beberapa', 'catat', 'adu', 'kait', 'pp', 'https', 't', 'co', 'f3zz3qsrwg']",positif
957,2023-04-10 22:49:46.511442786,User_956,@sirsazly @amer7211 @jokowi dgn satu panggilan akan merubah segalanya,"Bandung, Indonesia","['sirsazly', 'amer7211', 'jokowi', 'dgn', 'satu', 'panggil', 'rubah', 'segala']",positif
958,2023-04-10 22:51:12.480597014,User_957,@sirulhaq @jokowi airnya belum ngumpul mungkin atau irigasinya yg blm jadi?,"Bekasi, Indonesia","['sirulhaq', 'jokowi', 'air', 'ngumpul', 'mungkin', 'irigasi', 'yg', 'blm', 'jadi']",netral
959,2023-04-10 22:52:38.449751243,User_958,"@oshiiiiiinnn_50 @erickthohir @jokowi asal njeplak pak erik
modelan ky gini mau nyapres
ambyarrr mak 😁😂","Bekasi, Indonesia","['oshiiiiiinnn', '50', 'erickthohir', 'jokowi', 'asal', 'njeplak', 'pak', 'erik', 'model', 'ky', 'gin', 'mau', 'nyapres', 'ambyarrr', 'mak']",negatif
960,2023-04-10 22:54:04.418905472,User_959,@rinjanijb @mybagaspati @jokowi ya.. kayak pengamat bola. orang yg kebanyakan omong rata2 gak bisa kerja.,"Bekasi, Indonesia","['rinjanijb', 'mybagaspati', 'jokowi', 'ya', 'kayak', 'amat', 'bola', 'orang', 'yg', 'banyak', 'omong', 'rata2', 'gak', 'kerja']",negatif
961,2023-04-10 22:55:30.388059701,User_960,@jokowi faktor pemicu kenaikan harga bbm di indonesia https://t.co/akwbtotfkv,"Jakarta, Indonesia","['jokowi', 'faktor', 'picu', 'naik', 'harga', 'bbm', 'indonesia', 'https', 't', 'co', 'akwbtotfkv']",positif
962,2023-04-10 22:56:56.357213930,User_961,@kicaupenajam @jokowi kalau nurunkan ga bisa bray karna kita impor dari rusia... tapi kalau mensubsidi bisa sih...,"Bekasi, Indonesia","['kicaupenajam', 'jokowi', 'kalau', 'nurunkan', 'ga', 'bray', 'karna', 'impor', 'rusia', 'kalau', 'subsidi', 'sih']",netral
963,2023-04-10 22:58:22.326368159,User_962,@jokowi harga bbm non subsidi naik pada 10 juli 2022 https://t.co/tjhtwmajue,"Surabaya, Indonesia","['jokowi', 'harga', 'bbm', 'non', 'subsidi', 'naik', '10', 'juli', '2022', 'https', 't', 'co', 'tjhtwmajue']",positif
964,2023-04-10 22:59:48.295522388,User_963,@uyaboira duh pak @jokowi sampeyan udah ngga punya beban.. tapi kok milih menteri bisa model begini.. susah kah pa… https://t.co/rna1icah7x,"Jakarta, Indonesia","['uyaboira', 'duh', 'pak', 'jokowi', 'sampeyan', 'udah', 'ngga', 'punya', 'beban', 'kok', 'milih', 'menteri', 'model', 'begini', 'susah', 'pa', 'https', 't', 'co', 'rna1icah7x']",negatif
965,2023-04-10 23:01:14.264676616,User_964,"@jokowi gak ada guna min. bilang ke dia, gak perlu pencitraan. buat harga kebutuhan pokok, listrik, bbm murah. jang… https://t.co/rbz3yyspjo","Surabaya, Indonesia","['jokowi', 'gak', 'min', 'bilang', 'dia', 'gak', 'perlu', 'citra', 'buat', 'harga', 'butuh', 'pokok', 'listrik', 'bbm', 'murah', 'jang', 'https', 't', 'co', 'rbz3yyspjo']",negatif
966,2023-04-10 23:02:40.233830845,User_965,@rajajuliantoni @jokowi berikut ss wa group pemberitahuan untuk proses berikutnya. mohon bantuan &amp; bimbingannya jik… https://t.co/do54bsewrc,"Bandung, Indonesia","['rajajuliantoni', 'jokowi', 'ikut', 'ss', 'wa', 'group', 'pemberitahuan', 'proses', 'ikut', 'mohon', 'bantu', 'amp', 'bimbing', 'jik', 'https', 't', 'co', 'do54bsewrc']",netral
967,2023-04-10 23:04:06.202985074,User_966,rt @raymondharve: blunder lagiii lu @jokowi,"Bandung, Indonesia","['rt', 'raymondharve', 'blunder', 'lagiii', 'lu', 'jokowi']",negatif
968,2023-04-10 23:05:32.172139303,User_967,@sandperantau @erickthohir @jokowi mknya... kecuali 270juta jiwa dibagi semua😂😂😂,"Bekasi, Indonesia","['sandperantau', 'erickthohir', 'jokowi', 'mknya', '270juta', 'jiwa', 'bagi', 'semua']",negatif
969,2023-04-10 23:06:58.141293532,User_968,@democrazymedia pak @jokowi .... srilangka adl. warning... kalo rakyat dah bergerak habis semua. kkn. meraja rela.… https://t.co/anqwxkwrxc,"Bandung, Indonesia","['democrazymedia', 'pak', 'jokowi', 'srilangka', 'adl', 'warning', 'kalo', 'rakyat', 'dah', 'gerak', 'habis', 'semua', 'kkn', 'raja', 'rela', 'https', 't', 'co', 'anqwxkwrxc']",negatif
970,2023-04-10 23:08:24.110447761,User_969,@jokowi di kampung kami kekurangan pupuk,"Jakarta, Indonesia","['jokowi', 'kampung', 'kurang', 'pupuk']",negatif
971,2023-04-10 23:09:50.079601990,User_970,"@m45broo_ hopeless penegakan hukum untuk roy suryo, helmi felis dan lainnya . bagm menurut pak menkopolhukam… https://t.co/wbrqrrarbe","Jakarta, Indonesia","['m45broo', 'hopeless', 'tega', 'hukum', 'roy', 'suryo', 'helm', 'felis', 'lain', 'bagm', 'pak', 'menkopolhukam', 'https', 't', 'co', 'wbrqrrarbe']",netr
972,2023-04-10 23:11:16.048756218,User_971,@jumianto_rk @zul_hasan @jokowi ini mentri bukan utk beresin masalah malah nambah,"Bekasi, Indonesia","['jumianto', 'rk', 'zul', 'hasan', 'jokowi', 'tri', 'bukan', 'utk', 'resin', 'masalah', 'malah', 'nambah']",negatif
973,2023-04-10 23:12:42.017910447,User_972,@jumianto_rk @zul_hasan @jokowi mantan besan https://t.co/u9a7onnlpf,"Bandung, Indonesia","['jumianto', 'rk', 'zul', 'hasan', 'jokowi', 'mantan', 'besan', 'https', 't', 'co', 'u9a7onnlpf']",netr
974,2023-04-10 23:14:07.987064676,User_973,@erickthohir @jokowi lapangan kerja di perbanyak,"Bandung, Indonesia","['erickthohir', 'jokowi', 'lapang', 'kerja', 'banyak']",positif
975,2023-04-10 23:15:33.956218905,User_974,"@jokowi manfaat waduk ini akan terbukti ribuan tahun ke dpn.
jika kita kelak jadi pemimpin,maka jgn pelit merancang… https://t.co/ieyeklubyg","Surabaya, Indonesia","['jokowi', 'manfaat', 'waduk', 'bukti', 'ribu', 'tahun', 'dpn', 'kelak', 'jadi', 'pimpin', 'maka', 'jgn', 'pelit', 'rancang', 'https', 't', 'co', 'ieyeklubyg']",positif
976,2023-04-10 23:16:59.925373134,User_975,@antonnbnj1 @benzohar19 @mskaban3 @jokowi ibarat pura2 musuhan dlm hal kecil tpi ada sasaran lanjutan yg lbh besar.,"Bekasi, Indonesia","['antonnbnj1', 'benzohar19', 'mskaban3', 'jokowi', 'ibarat', 'pura2', 'musuh', 'dlm', 'kecil', 'tpi', 'sasar', 'lanjut', 'yg', 'lbh', 'besar']",positif
977,2023-04-10 23:18:25.894527363,User_976,@kusumajati24031 @getpamungkas @fredmansel @iqbaal_7 @detikcom @jokowi kadrun itu otak nya dikit jarang mikir sukan… https://t.co/cfgcselctb,"Surabaya, Indonesia","['kusumajati24031', 'getpamungkas', 'fredmansel', 'iqbaal', '7', 'detikcom', 'jokowi', 'kadrun', 'otak', 'nya', 'dikit', 'jarang', 'mikir', 'sukan', 'https', 't', 'co', 'cfgcselctb']",negatif
978,2023-04-10 23:19:51.863681592,User_977,"rt @jokowi_isdeath: brutal brutal amat sangat brutal, kebijakan pemerintah sangat menindas rakyat kecil..
yg katanya partai wong cilik podo…","Bekasi, Indonesia","['rt', 'jokowi', 'isdeath', 'brutal', 'brutal', 'sangat', 'brutal', 'bijak', 'perintah', 'sangat', 'tindas', 'rakyat', 'kecil', 'yg', 'kata', 'partai', 'wong', 'cilik', 'podo']",negatif
979,2023-04-10 23:21:17.832835820,User_978,"rt @3hakuna_matata7: @maladipa terlalu beruntung si @zul_hasan dimarahi pak @jokowi , dulu dimarahi sama bintang film hollywood aja cuma bi…","Bandung, Indonesia","['rt', '3hakuna', 'matata7', 'maladipa', 'terlalu', 'untung', 'si', 'zul', 'hasan', 'marah', 'pak', 'jokowi', 'dulu', 'marah', 'sama', 'bintang', 'film', 'hollywood', 'aja', 'cuma', 'bi']",negatif
980,2023-04-10 23:22:43.801990049,User_979,"Saat ini, hampir semua negara mengalami kesulitan pangan, energi, bahkan ekonomi akibat pandemi dan perang di Ukraina. Kita bersyukur karena masih mampu mengendalikan situasi sulit ini.","Bandung, Indonesia","['saat', 'ini', 'hampir', 'semua', 'negara', 'alami', 'sulit', 'pangan', 'energi', 'bahkan', 'ekonomi', 'akibat', 'pandemi', 'perang', 'ukraina', 'kita', 'syukur', 'mampu', 'kendali', 'situasi', 'sulit', 'ini']",positif
981,2023-04-10 23:24:09.771144278,User_980,"Utk yg baru mengikuti soal kekisruhan pariwisata di Flores hari2 ini, ini inti soalnya: 1. Pemerintahan Presiden @jokowi memberi kuasa kpd setidaknya 4 perusahaan ini utk berbisnis sarana dan jasa wisata di dlm TN Komodo. 2. Tarif masuk dinaikkan jd 3,75 jt, dikekola PT Flobamor","Bandung, Indonesia","['utk', 'yg', 'baru', 'ikut', 'soal', 'kisruh', 'pariwisata', 'flores', 'hari2', 'ini', 'inti', 'soal', '1', 'perintah', 'presiden', 'jokowi', 'beri', 'kuasa', 'kpd', '4', 'usaha', 'utk', 'bisnis', 'sarana', 'jasa', 'wisata', 'dlm', 'tn', 'komodo', '2', 'tarif', 'masuk', 'naik', 'jd', '3', '75', 'jt', 'kola', 'pt', 'flobamor']",positif
982,2023-04-10 23:25:35.740298507,User_981,"Momen berharga yg tidak akan bisa dilupakan, untuk kali ke 3 berkesempatan berjumpa","Bandung, Indonesia","['momen', 'harga', 'yg', 'lupa', 'kali', '3', 'sempat', 'jumpa']",positif
983,2023-04-10 23:27:01.709452736,User_982,"“Subsidi terhadap BBM itu sudah sangat terlalu besar, sekarang sudah Rp502 triliun. Negara mana pun enggak akan kuat menyangga subsidi sebesar itu. Tapi sekali lagi alhamdulillah kita masih kuat menahannya sampai sekarang yang patut kita syukuri bersama-sama,”","Bandung, Indonesia","['subsidi', 'bbm', 'sangat', 'terlalu', 'besar', 'sekarang', 'rp502', 'triliun', 'negara', 'mana', 'enggak', 'kuat', 'sangga', 'subsidi', 'besar', 'itu', 'tapi', 'sekali', 'alhamdulillah', 'kuat', 'tahan', 'sekarang', 'patut', 'syukur', 'sama']",positif
984,2023-04-10 23:28:27.678606965,User_983,Tangkap seluruh bandar judi online @jokowi @DivHumas_Polri @ListyoSigitP https://twitter.com/cnnindonesia/s,"Bandung, Indonesia","['tangkap', 'seluruh', 'bandar', 'judi', 'online', 'jokowi', 'divhumas', 'polri', 'listyosigitp', 'https', 'twitter', 'com', 'cnnindonesia', 's']",positif
985,2023-04-10 23:29:53.647761194,User_984,Pasangan ini sangat terkenal dan di hormati oleh negara2 di dunia  Pa @jokowi dan ibu Iriana,"Bandung, Indonesia","['pasang', 'sangat', 'kenal', 'hormat', 'negara2', 'dunia', 'pa', 'jokowi', 'ibu', 'iriana']",positif
986,2023-04-10 23:31:19.616915422,User_985,Indonesia dibawah kepemimpinan presiden @jokowi emang keren #jokowi,"Jakarta, Indonesia","['indonesia', 'bawah', 'pimpin', 'presiden', 'jokowi', 'emang', 'keren', 'jokowi']",positif
987,2023-04-10 23:32:45.586069651,User_986,"Lagu Indonesia Raya dinyanyikan dlm Bhs Jepang + Indonesia secara sangat heroik, pada kunjungan Pak ⁦@jokowi⁩ di Jepang. Opo sampeyan ora ikut bangga..? 🤩🤩😍😍Luar biasa 👍🏼💪🏼❤️🇮🇩","Bekasi, Indonesia","['lagu', 'indonesia', 'raya', 'nyanyi', 'dlm', 'bhs', 'jepang', 'indonesia', 'sangat', 'heroik', 'kunjung', 'pak', 'jokowi', 'jepang', 'opo', 'sampeyan', 'ora', 'ikut', 'bangga', 'luar', 'biasa']",positif
988,2023-04-10 23:34:11.555223880,User_987,Presiden @Jokowi dan Ibu Iriana Tiba di Seoul ,"Bekasi, Indonesia","['presiden', 'jokowi', 'ibu', 'iriana', 'tiba', 'seoul']",netral
989,2023-04-10 23:35:37.524378109,User_988,Ketika generasi kreatif Indonesia lg semangat2nya untuk maju di kancah internasional tiba2 dijegal oleh menkominfo @jokowi,"Jakarta, Indonesia","['ketika', 'generasi', 'kreatif', 'indonesia', 'lg', 'semangat2nya', 'maju', 'kancah', 'internasional', 'tiba2', 'jegal', 'menkominfo', 'jokowi']",positif
990,2023-04-10 23:37:03.493532338,User_989,"Presiden @Jokowi menghadiri acara Zikir dan Doa Kebangsaan 77 Tahun Indonesia Merdeka, yg digelar di Halaman Depan Istana Merdeka, (01/08/2022). Pelaksanaan acara ini menandakan dimulainya rangkaian kegiatan peringatan HUT ke-77 RI. #jokowi","Jakarta, Indonesia","['presiden', 'jokowi', 'hadir', 'acara', 'zikir', 'doa', 'bangsa', '77', 'tahun', 'indonesia', 'merdeka', 'yg', 'gelar', 'halaman', 'depan', 'istana', 'merdeka', '01', '08', '2022', 'laksana', 'acara', 'tanda', 'mula', 'rangkai', 'giat', 'ingat', 'hut', 'ke-77', 'ri', 'jokowi']",positif
